POID,Date,TruckID,PartName,Quantity,UnitCost,TotalCost
PO02657,9/13/2024,2515,Fuel Filter,1,13.48,13.48
PO02658,9/13/2024,2515,Tire,2,485.02,970.04
PO02659,9/13/2024,2515,Suspension Kit,1,379.06,379.06
PO02660,9/7/2024,2515,EGR Valve,4,283.21,1132.84
PO02661,9/10/2024,2515,Oil Filter,1,12.81,12.81
PO02662,9/10/2024,2515,Tire,3,597.92,1793.76
PO02663,9/28/2024,2515,Transmission Fluid,2,33.94,67.88
PO02664,9/28/2024,2515,Coolant,4,45.57,182.28
PO02665,9/8/2024,2515,Headlight,4,72.14,288.56
PO02666,9/16/2024,2516,Fuse,1,8.88,8.88
PO02667,9/16/2024,2516,Air Filter,4,14.54,58.16
PO02668,9/13/2024,2516,Brake Pads,3,83.03,249.09
PO02669,9/25/2024,2516,Coolant,2,46.79,93.58
PO02670,9/25/2024,2516,Oil Filter,4,14.86,59.44
PO02671,9/24/2024,2516,Fuse,2,4.23,8.46
PO02672,9/24/2024,2516,Suspension Kit,2,291,582
PO02673,9/16/2024,2516,Headlight,1,44.67,44.67
PO02674,9/16/2024,2516,Belt,3,28.59,85.77
PO02675,9/16/2024,2516,EGR Valve,4,272.11,1088.44
PO02676,9/4/2024,2516,Brake Pads,3,133.53,400.59
PO02677,9/4/2024,2516,Fuel Filter,2,19.84,39.68
PO02678,9/14/2024,2517,Turbocharger,4,968.65,3874.6
PO02679,9/14/2024,2517,Air Filter,2,19.44,38.88
PO02680,9/6/2024,2517,Tire,3,423.01,1269.03
PO02681,9/6/2024,2517,Fuse,3,5.23,15.69
PO02682,9/6/2024,2517,Brake Pads,2,128.4,256.8
PO02683,9/21/2024,2517,Turbocharger,4,1445.48,5781.92
PO02684,9/7/2024,2517,Tire,4,484.78,1939.12
PO02685,9/7/2024,2517,Turbocharger,4,930.62,3722.48
PO02686,9/18/2024,2518,Turbocharger,3,837.13,2511.39
PO02687,9/18/2024,2518,EGR Valve,4,246.27,985.08
PO02688,9/3/2024,2518,Engine Oil,4,78.44,313.76
PO02689,9/3/2024,2518,Headlight,1,47.91,47.91
PO02690,9/23/2024,2518,Turbocharger,4,1001.29,4005.16
PO02691,9/23/2024,2518,Air Hose,1,19.15,19.15
PO02692,9/23/2024,2518,Coolant,2,29.98,59.96
PO02693,9/19/2024,2518,Fuse,2,6.87,13.74
PO02694,9/8/2024,2518,Oil Filter,4,14.77,59.08
PO02695,9/8/2024,2518,Suspension Kit,3,311.2,933.6
PO02696,9/10/2024,2518,Coolant,4,44.26,177.04
PO02697,9/6/2024,2518,Headlight,4,81.3,325.2
PO02698,9/6/2024,2518,EGR Valve,1,224.04,224.04
PO02699,9/6/2024,2518,Engine Oil,4,53.4,213.6
PO02700,9/1/2024,2518,Brake Pads,2,85.28,170.56
PO02701,9/26/2024,2518,Fuel Filter,1,28.98,28.98
PO02702,9/26/2024,2518,Engine Oil,4,45.51,182.04
PO02703,9/26/2024,2518,Brake Pads,4,142.15,568.6
PO02704,9/3/2024,2518,Oil Filter,1,5.84,5.84
PO02705,9/3/2024,2518,Turbocharger,4,1084,4336
PO02706,9/6/2024,2518,Suspension Kit,1,291.49,291.49
PO02707,9/6/2024,2518,Fuel Filter,1,27.56,27.56
PO02708,9/13/2024,2519,Suspension Kit,4,236.29,945.16
PO02709,9/13/2024,2519,EGR Valve,1,270.25,270.25
PO02710,9/24/2024,2519,Fuse,2,3.23,6.46
PO02711,9/20/2024,2519,Belt,2,32.04,64.08
PO02712,9/20/2024,2519,Turbocharger,3,1071.96,3215.88
PO02713,9/25/2024,2519,Belt,2,36.27,72.54
PO02714,9/16/2024,2519,Transmission Fluid,4,26.81,107.24
PO02715,9/19/2024,2519,Belt,4,45.72,182.88
PO02716,9/19/2024,2519,Oil Filter,4,5.52,22.08
PO02717,9/24/2024,2520,Oil Filter,1,11.02,11.02
PO02718,9/17/2024,2520,Air Filter,4,17.01,68.04
PO02719,9/27/2024,2520,Headlight,3,63.32,189.96
PO02720,9/16/2024,2520,Turbocharger,4,1251.89,5007.56
PO02721,9/16/2024,2520,Brake Pads,1,119.96,119.96
PO02722,9/16/2024,2520,Fuse,2,8.29,16.58
PO02723,9/26/2024,2520,Belt,2,36.29,72.58
PO02724,9/26/2024,2520,Fuse,4,8.45,33.8
PO02725,9/26/2024,2520,Turbocharger,3,1240.63,3721.89
PO02726,9/13/2024,2520,Coolant,4,48.36,193.44
PO02727,9/13/2024,2520,Oil Filter,2,11.36,22.72
PO02728,9/13/2024,2520,EGR Valve,1,217.89,217.89
PO02729,9/12/2024,2520,Air Filter,4,15.74,62.96
PO02730,10/26/2024,2501,Coolant,1,31.27,31.27
PO02731,10/26/2024,2501,Suspension Kit,1,318.01,318.01
PO02732,10/15/2024,2501,Oil Filter,4,13.83,55.32
PO02733,10/23/2024,2501,Brake Pads,3,52.24,156.72
PO02734,10/23/2024,2501,Headlight,4,55.13,220.52
PO02735,10/23/2024,2501,Fuel Filter,1,16.61,16.61
PO02736,10/8/2024,2501,Brake Pads,3,66.58,199.74
PO02737,10/1/2024,2501,Oil Filter,4,7.66,30.64
PO02738,10/1/2024,2501,Belt,3,40.68,122.04
PO02739,10/1/2024,2501,Coolant,1,21.67,21.67
PO02740,10/28/2024,2501,Air Filter,3,15.33,45.99
PO02741,10/28/2024,2501,Fuel Filter,1,21.16,21.16
PO02742,10/19/2024,2501,Headlight,3,80.05,240.15
PO02743,10/19/2024,2501,Turbocharger,3,1301.93,3905.79
PO02744,10/13/2024,2501,Engine Oil,3,62.16,186.48
PO02745,10/15/2024,2501,EGR Valve,3,167.56,502.68
PO02746,10/4/2024,2501,Belt,1,47.13,47.13
PO02747,10/4/2024,2501,Air Filter,3,16.24,48.72
PO02748,10/7/2024,2501,Coolant,4,42.16,168.64
PO02749,10/7/2024,2501,Belt,4,26.82,107.28
PO02750,10/7/2024,2501,Headlight,1,51.71,51.71
PO02751,10/26/2024,2501,Engine Oil,4,75.98,303.92
PO02752,10/26/2024,2501,Air Hose,3,25.76,77.28
PO02753,10/23/2024,2502,Air Filter,2,12.4,24.8
PO02754,10/23/2024,2502,Coolant,3,47.16,141.48
PO02755,10/19/2024,2502,Suspension Kit,1,368.19,368.19
PO02756,10/19/2024,2502,EGR Valve,4,206.27,825.08
PO02757,10/19/2024,2502,Fuel Filter,1,22.8,22.8
PO02758,10/6/2024,2502,EGR Valve,1,183.1,183.1
PO02759,10/6/2024,2502,Air Hose,4,29.07,116.28
PO02760,10/26/2024,2502,Belt,1,39.17,39.17
PO02761,10/16/2024,2502,Transmission Fluid,4,56.19,224.76
PO02762,10/16/2024,2502,Turbocharger,4,1297.17,5188.68
PO02763,10/16/2024,2502,Oil Filter,2,7.4,14.8
PO02764,10/23/2024,2502,Fuse,2,8.62,17.24
PO02765,10/23/2024,2502,Air Filter,1,18.3,18.3
PO02766,10/23/2024,2502,Air Hose,1,30.42,30.42
PO02767,10/22/2024,2502,Fuel Filter,1,16.61,16.61
PO02768,10/7/2024,2502,Fuel Filter,1,23.57,23.57
PO02769,10/12/2024,2503,Suspension Kit,1,334.75,334.75
PO02770,10/12/2024,2503,Fuel Filter,1,29.31,29.31
PO02771,10/25/2024,2503,Headlight,4,42.92,171.68
PO02772,10/25/2024,2503,Air Filter,2,19.21,38.42
PO02773,10/25/2024,2503,Brake Pads,2,76.31,152.62
PO02774,10/22/2024,2503,Transmission Fluid,2,30.34,60.68
PO02775,10/22/2024,2503,Turbocharger,1,1375.97,1375.97
PO02776,10/22/2024,2503,Fuse,3,2.07,6.21
PO02777,10/26/2024,2503,Fuse,1,3.43,3.43
PO02778,10/26/2024,2503,Coolant,3,37.15,111.45
PO02779,10/12/2024,2503,Suspension Kit,1,274.35,274.35
PO02780,10/12/2024,2503,Tire,4,391.66,1566.64
PO02781,10/21/2024,2503,Coolant,4,27.86,111.44
PO02782,10/19/2024,2503,Belt,1,26.29,26.29
PO02783,10/19/2024,2503,Turbocharger,2,1111.07,2222.14
PO02784,10/13/2024,2503,Oil Filter,1,5.31,5.31
PO02785,10/13/2024,2503,Headlight,2,80.66,161.32
PO02786,10/9/2024,2503,Coolant,1,39.82,39.82
PO02787,10/9/2024,2503,Air Filter,3,15.15,45.45
PO02788,10/15/2024,2504,Fuel Filter,1,25.18,25.18
PO02789,10/15/2024,2504,Headlight,1,84.29,84.29
PO02790,10/19/2024,2504,Transmission Fluid,3,36.65,109.95
PO02791,10/19/2024,2504,Brake Pads,4,115.36,461.44
PO02792,10/19/2024,2504,Oil Filter,2,8.73,17.46
PO02793,10/25/2024,2504,Turbocharger,4,1245.19,4980.76
PO02794,10/14/2024,2504,Brake Pads,2,67.3,134.6
PO02795,10/25/2024,2504,Engine Oil,4,37.18,148.72
PO02796,10/25/2024,2504,Air Filter,3,15.24,45.72
PO02797,10/25/2024,2504,Transmission Fluid,1,50.68,50.68
PO02798,10/25/2024,2504,Coolant,4,42.19,168.76
PO02799,10/25/2024,2504,Engine Oil,3,48.71,146.13
PO02800,10/25/2024,2504,Turbocharger,2,859.39,1718.78
PO02801,10/21/2024,2504,EGR Valve,1,289.79,289.79
PO02802,10/22/2024,2504,Turbocharger,1,1042.98,1042.98
PO02803,10/5/2024,2504,Engine Oil,4,31.61,126.44
PO02804,10/5/2024,2504,Headlight,2,56.22,112.44
PO02805,10/5/2024,2504,Oil Filter,4,6.24,24.96
PO02806,10/20/2024,2504,Oil Filter,2,6.63,13.26
PO02807,10/21/2024,2505,Coolant,4,46.24,184.96
PO02808,10/21/2024,2505,Air Filter,3,19.79,59.37
PO02809,10/16/2024,2505,Coolant,4,32.29,129.16
PO02810,10/16/2024,2505,Turbocharger,3,892.55,2677.65
PO02811,10/16/2024,2505,Suspension Kit,2,203.82,407.64
PO02812,10/19/2024,2505,Headlight,2,74.35,148.7
PO02813,10/8/2024,2505,Engine Oil,3,43.24,129.72
PO02814,10/8/2024,2505,Brake Pads,2,55.98,111.96
PO02815,10/8/2024,2505,Belt,3,23.6,70.8
PO02816,10/28/2024,2505,Brake Pads,1,130.14,130.14
PO02817,10/28/2024,2505,Turbocharger,4,1053.74,4214.96
PO02818,10/28/2024,2505,Belt,1,46.2,46.2
PO02819,10/12/2024,2505,Coolant,3,34.23,102.69
PO02820,10/6/2024,2505,Headlight,2,54.82,109.64
PO02821,10/6/2024,2505,Belt,2,43.73,87.46
PO02822,10/6/2024,2505,EGR Valve,1,205.2,205.2
PO02823,10/21/2024,2505,Transmission Fluid,3,56.24,168.72
PO02824,10/21/2024,2505,Air Hose,2,37.24,74.48
PO02825,10/21/2024,2505,Headlight,4,45.85,183.4
PO02826,10/17/2024,2506,Fuse,1,7.18,7.18
PO02827,10/26/2024,2506,Air Hose,1,22.46,22.46
PO02828,10/26/2024,2506,Brake Pads,1,134.3,134.3
PO02829,10/8/2024,2506,Engine Oil,3,43.35,130.05
PO02830,10/8/2024,2506,Fuse,1,6.36,6.36
PO02831,10/8/2024,2506,Air Hose,2,19.54,39.08
PO02832,10/11/2024,2506,Belt,2,26.27,52.54
PO02833,10/11/2024,2506,Air Filter,2,16.22,32.44
PO02834,10/17/2024,2506,Coolant,4,39.06,156.24
PO02835,10/17/2024,2506,Fuse,3,7.31,21.93
PO02836,10/17/2024,2506,Oil Filter,1,10.08,10.08
PO02837,10/4/2024,2507,Brake Pads,3,112.09,336.27
PO02838,10/4/2024,2507,Oil Filter,1,11.06,11.06
PO02839,10/20/2024,2507,Oil Filter,3,9.42,28.26
PO02840,10/20/2024,2507,Transmission Fluid,2,31.68,63.36
PO02841,10/23/2024,2507,Oil Filter,2,12.57,25.14
PO02842,10/23/2024,2507,Fuse,2,6.01,12.02
PO02843,10/23/2024,2507,Air Hose,2,29.5,59
PO02844,10/18/2024,2507,Turbocharger,1,1321.25,1321.25
PO02845,10/18/2024,2507,Air Filter,1,18.96,18.96
PO02846,10/9/2024,2507,Fuel Filter,1,24.21,24.21
PO02847,10/12/2024,2507,Engine Oil,2,47.11,94.22
PO02848,10/5/2024,2507,Suspension Kit,2,235.62,471.24
PO02849,10/5/2024,2507,Oil Filter,4,10.32,41.28
PO02850,10/5/2024,2507,Engine Oil,2,79.69,159.38
PO02851,10/6/2024,2508,Fuse,4,4.67,18.68
PO02852,10/7/2024,2508,Brake Pads,3,71.48,214.44
PO02853,10/8/2024,2508,Tire,4,352.1,1408.4
PO02854,10/8/2024,2508,Oil Filter,4,12.68,50.72
PO02855,10/8/2024,2508,Transmission Fluid,3,44.35,133.05
PO02856,10/4/2024,2508,Fuel Filter,4,22.03,88.12
PO02857,10/4/2024,2508,Headlight,4,80.19,320.76
PO02858,10/23/2024,2508,Turbocharger,3,1158.97,3476.91
PO02859,10/23/2024,2508,Brake Pads,2,129.28,258.56
PO02860,10/23/2024,2508,Headlight,1,72.43,72.43
PO02861,10/1/2024,2508,Oil Filter,1,5.53,5.53
PO02862,10/1/2024,2508,Air Hose,1,18.79,18.79
PO02863,10/1/2024,2508,Engine Oil,2,72.97,145.94
PO02864,10/10/2024,2508,Suspension Kit,2,346.04,692.08
PO02865,10/10/2024,2508,Belt,2,44.19,88.38
PO02866,10/10/2024,2508,Fuse,2,7.67,15.34
PO02867,10/26/2024,2508,Headlight,4,87.7,350.8
PO02868,10/26/2024,2508,Air Filter,1,13.99,13.99
PO02869,10/26/2024,2508,Turbocharger,3,1158.92,3476.76
PO02870,10/1/2024,2508,Air Filter,1,18.32,18.32
PO02871,10/1/2024,2508,Suspension Kit,3,329.88,989.64
PO02872,10/1/2024,2508,Tire,2,499.81,999.62
PO02873,10/22/2024,2509,EGR Valve,4,224.18,896.72
PO02874,10/22/2024,2509,Air Filter,4,13.77,55.08
PO02875,10/22/2024,2509,Transmission Fluid,3,56.34,169.02
PO02876,10/24/2024,2509,Air Filter,3,18.97,56.91
PO02877,10/14/2024,2509,Transmission Fluid,3,34.3,102.9
PO02878,10/14/2024,2509,Fuel Filter,4,15.01,60.04
PO02879,10/14/2024,2509,Belt,3,47.04,141.12
PO02880,10/19/2024,2509,Transmission Fluid,4,57.95,231.8
PO02881,10/19/2024,2509,Air Hose,3,16.63,49.89
PO02882,10/19/2024,2509,Fuel Filter,1,16.93,16.93
PO02883,10/21/2024,2509,Air Hose,1,17.11,17.11
PO02884,10/21/2024,2509,Belt,2,38.37,76.74
PO02885,10/21/2024,2509,Engine Oil,4,72.47,289.88
PO02886,10/5/2024,2509,Tire,2,423.88,847.76
PO02887,10/6/2024,2509,Fuse,4,4.16,16.64
PO02888,10/23/2024,2509,Brake Pads,2,111.48,222.96
PO02889,10/23/2024,2509,Air Filter,3,22,66
PO02890,10/23/2024,2509,Oil Filter,4,12,48
PO02891,10/3/2024,2510,Air Hose,1,21.23,21.23
PO02892,10/3/2024,2510,Oil Filter,4,6.01,24.04
PO02893,10/3/2024,2510,Transmission Fluid,1,34.02,34.02
PO02894,10/20/2024,2510,Coolant,2,34.35,68.7
PO02895,10/19/2024,2510,Air Filter,3,13.91,41.73
PO02896,10/19/2024,2510,Turbocharger,2,1260.59,2521.18
PO02897,10/19/2024,2510,Coolant,3,30.3,90.9
PO02898,10/17/2024,2510,Fuse,3,9.28,27.84
PO02899,10/17/2024,2510,Tire,4,379.58,1518.32
PO02900,10/17/2024,2510,Oil Filter,1,14.14,14.14
PO02901,10/21/2024,2510,Coolant,2,23.18,46.36
PO02902,10/21/2024,2510,Brake Pads,3,90.19,270.57
PO02903,10/26/2024,2510,EGR Valve,1,248.95,248.95
PO02904,10/17/2024,2510,Suspension Kit,2,357.07,714.14
PO02905,10/3/2024,2510,Suspension Kit,4,309.69,1238.76
PO02906,10/3/2024,2510,Tire,2,544.88,1089.76
PO02907,10/16/2024,2510,Suspension Kit,3,365.8,1097.4
PO02908,10/16/2024,2510,Transmission Fluid,4,45.62,182.48
PO02909,10/9/2024,2511,Tire,3,587.23,1761.69
PO02910,10/19/2024,2511,Oil Filter,1,10.78,10.78
PO02911,10/19/2024,2511,Fuel Filter,4,25.22,100.88
PO02912,10/1/2024,2511,Brake Pads,3,134.11,402.33
PO02913,10/1/2024,2511,Headlight,2,62.89,125.78
PO02914,10/1/2024,2511,Fuel Filter,2,28.42,56.84
PO02915,10/28/2024,2511,Turbocharger,1,1402.23,1402.23
PO02916,10/28/2024,2511,Headlight,3,43.74,131.22
PO02917,10/28/2024,2511,Air Hose,3,32.05,96.15
PO02918,10/22/2024,2511,Coolant,1,30.4,30.4
PO02919,10/25/2024,2511,Air Filter,1,14.54,14.54
PO02920,10/25/2024,2511,Belt,1,25.51,25.51
PO02921,10/13/2024,2512,Coolant,3,22.65,67.95
PO02922,10/13/2024,2512,Air Hose,4,19.11,76.44
PO02923,10/13/2024,2512,EGR Valve,3,209,627
PO02924,10/12/2024,2512,Fuel Filter,1,18.02,18.02
PO02925,10/12/2024,2512,Belt,2,33.31,66.62
PO02926,10/12/2024,2512,Air Filter,1,12.18,12.18
PO02927,10/17/2024,2512,EGR Valve,3,225.13,675.39
PO02928,10/16/2024,2512,Brake Pads,2,74.3,148.6
PO02929,10/16/2024,2512,Engine Oil,4,33.84,135.36
PO02930,10/5/2024,2512,Oil Filter,2,7.83,15.66
PO02931,10/5/2024,2512,Engine Oil,2,73.99,147.98
PO02932,10/26/2024,2513,Suspension Kit,3,348.52,1045.56
PO02933,10/10/2024,2513,Transmission Fluid,3,39.01,117.03
PO02934,10/10/2024,2513,Turbocharger,1,1347.07,1347.07
PO02935,10/10/2024,2513,Tire,2,356.22,712.44
PO02936,10/3/2024,2513,Fuse,2,7.81,15.62
PO02937,10/3/2024,2513,Engine Oil,3,53.76,161.28
PO02938,10/3/2024,2513,Air Filter,3,16.03,48.09
PO02939,10/7/2024,2513,Air Filter,4,11.22,44.88
PO02940,10/7/2024,2513,Tire,4,578.09,2312.36
PO02941,10/13/2024,2513,Transmission Fluid,1,59.9,59.9
PO02942,10/28/2024,2513,Air Hose,3,30.19,90.57
PO02943,10/28/2024,2513,Coolant,4,49.88,199.52
PO02944,10/28/2024,2513,Tire,4,439.74,1758.96
PO02945,10/8/2024,2513,Air Filter,3,20.55,61.65
PO02946,10/8/2024,2513,Fuse,4,4.06,16.24
PO02947,10/8/2024,2513,Engine Oil,2,60.77,121.54
PO02948,10/11/2024,2514,Coolant,1,33.08,33.08
PO02949,10/11/2024,2514,Brake Pads,1,117.58,117.58
PO02950,10/11/2024,2514,Tire,4,530.27,2121.08
PO02951,10/22/2024,2514,Engine Oil,2,46.94,93.88
PO02952,10/22/2024,2514,Fuel Filter,4,13.14,52.56
PO02953,10/22/2024,2514,Air Filter,3,10.61,31.83
PO02954,10/13/2024,2514,Headlight,4,85.75,343
PO02955,10/13/2024,2514,Transmission Fluid,4,47.07,188.28
PO02956,10/4/2024,2514,Headlight,4,42.15,168.6
PO02957,10/24/2024,2514,Turbocharger,3,1012.78,3038.34
PO02958,10/24/2024,2514,Engine Oil,1,50.06,50.06
PO02959,10/24/2024,2514,Suspension Kit,2,290.21,580.42
PO02960,10/15/2024,2514,Suspension Kit,4,253.17,1012.68
PO02961,10/15/2024,2514,Fuel Filter,3,24.3,72.9
PO02962,10/21/2024,2514,Fuel Filter,4,22.35,89.4
PO02963,10/22/2024,2514,Fuse,1,4.18,4.18
PO02964,10/22/2024,2514,EGR Valve,4,165.12,660.48
PO02965,10/16/2024,2515,Air Filter,1,23.35,23.35
PO02966,10/12/2024,2515,Oil Filter,1,9.96,9.96
PO02967,10/12/2024,2515,Turbocharger,2,928.93,1857.86
PO02968,10/22/2024,2515,Brake Pads,3,143.75,431.25
PO02969,10/22/2024,2515,Headlight,4,52.93,211.72
PO02970,10/22/2024,2515,Transmission Fluid,4,55.1,220.4
PO02971,10/27/2024,2515,Suspension Kit,4,314.67,1258.68
PO02972,10/16/2024,2515,Tire,4,400.26,1601.04
PO02973,10/16/2024,2515,Engine Oil,3,63.69,191.07
PO02974,10/28/2024,2515,Air Filter,3,10.9,32.7
PO02975,10/28/2024,2515,Fuse,3,8.01,24.03
PO02976,10/28/2024,2515,Headlight,4,70.76,283.04
PO02977,10/15/2024,2515,Air Hose,3,23.73,71.19
PO02978,10/15/2024,2515,Fuel Filter,4,28.2,112.8
PO02979,10/14/2024,2515,Belt,2,32.36,64.72
PO02980,10/14/2024,2515,Headlight,4,65.96,263.84
PO02981,10/14/2024,2515,Air Filter,2,14.43,28.86
PO02982,10/15/2024,2516,Air Filter,1,22.75,22.75
PO02983,10/15/2024,2516,Headlight,1,67.17,67.17
PO02984,10/19/2024,2516,Tire,4,318.35,1273.4
PO02985,10/19/2024,2516,Headlight,4,40.98,163.92
PO02986,10/27/2024,2516,Headlight,1,44.26,44.26
PO02987,10/27/2024,2516,Fuel Filter,2,22.79,45.58
PO02988,10/27/2024,2516,Air Hose,4,29.12,116.48
PO02989,10/11/2024,2516,EGR Valve,2,248.37,496.74
PO02990,10/8/2024,2516,Coolant,3,20.56,61.68
PO02991,10/8/2024,2516,Engine Oil,4,79.02,316.08
PO02992,10/9/2024,2516,Suspension Kit,1,249.62,249.62
PO02993,10/9/2024,2516,Fuel Filter,3,13.38,40.14
PO02994,10/16/2024,2516,Air Filter,2,22.75,45.5
PO02995,10/10/2024,2516,Brake Pads,4,78.01,312.04
PO02996,10/4/2024,2516,Brake Pads,1,116,116
PO02997,10/4/2024,2516,Turbocharger,4,1265.73,5062.92
PO02998,10/4/2024,2516,Air Filter,4,23.59,94.36
PO02999,10/16/2024,2516,Tire,1,323.91,323.91
PO03000,10/16/2024,2516,Suspension Kit,3,394.74,1184.22
PO03001,10/16/2024,2516,Engine Oil,2,57.82,115.64
PO03002,10/27/2024,2516,Suspension Kit,2,306,612
PO03003,10/27/2024,2516,Air Hose,2,31.77,63.54
PO03004,10/27/2024,2516,Belt,4,39.77,159.08
PO03005,10/22/2024,2517,EGR Valve,2,230.72,461.44
PO03006,10/22/2024,2517,Brake Pads,2,60.66,121.32
PO03007,10/11/2024,2517,Turbocharger,1,949.67,949.67
PO03008,10/17/2024,2517,Fuel Filter,3,28.48,85.44
PO03009,10/17/2024,2517,Suspension Kit,3,329.09,987.27
PO03010,10/16/2024,2517,Fuse,2,8.57,17.14
PO03011,10/16/2024,2517,Oil Filter,2,5.08,10.16
PO03012,10/6/2024,2517,Air Hose,1,34.84,34.84
PO03013,10/6/2024,2517,Fuel Filter,4,28.71,114.84
PO03014,10/15/2024,2517,Suspension Kit,3,348.2,1044.6
PO03015,10/15/2024,2517,Headlight,3,69.1,207.3
PO03016,10/15/2024,2517,Air Filter,2,22.55,45.1
PO03017,10/5/2024,2517,Fuse,3,9.17,27.51
PO03018,10/11/2024,2517,Engine Oil,1,54.16,54.16
PO03019,10/11/2024,2517,Headlight,2,54.43,108.86
PO03020,10/26/2024,2517,Engine Oil,4,32.85,131.4
PO03021,10/26/2024,2517,Belt,1,41.86,41.86
PO03022,10/16/2024,2518,Engine Oil,2,64.79,129.58
PO03023,10/16/2024,2518,Transmission Fluid,2,58.9,117.8
PO03024,10/26/2024,2518,Turbocharger,4,1341.94,5367.76
PO03025,10/26/2024,2518,Suspension Kit,4,224.49,897.96
PO03026,10/26/2024,2518,Air Filter,2,24.87,49.74
PO03027,10/8/2024,2518,EGR Valve,1,189.27,189.27
PO03028,10/8/2024,2518,Belt,1,48.72,48.72
PO03029,10/21/2024,2518,Oil Filter,2,5.51,11.02
PO03030,10/21/2024,2518,Fuel Filter,1,21.62,21.62
PO03031,10/14/2024,2518,Air Filter,2,10.62,21.24
PO03032,10/10/2024,2518,Oil Filter,2,7.12,14.24
PO03033,10/10/2024,2518,Fuel Filter,1,26.03,26.03
PO03034,10/11/2024,2518,Oil Filter,1,10.4,10.4
PO03035,10/11/2024,2518,Fuse,2,5.55,11.1
PO03036,10/11/2024,2518,Air Hose,2,27.42,54.84
PO03037,10/19/2024,2518,Turbocharger,3,1087.64,3262.92
PO03038,10/19/2024,2518,Brake Pads,3,109.15,327.45
PO03039,10/19/2024,2518,Tire,2,345.48,690.96
PO03040,10/20/2024,2518,Tire,4,423.66,1694.64
PO03041,10/20/2024,2518,EGR Valve,2,239.91,479.82
PO03042,10/20/2024,2518,Coolant,1,49.04,49.04
PO03043,10/21/2024,2518,Suspension Kit,3,365.38,1096.14
PO03044,10/21/2024,2518,Brake Pads,3,137.03,411.09
PO03045,10/21/2024,2518,Headlight,4,64.13,256.52
PO03046,10/22/2024,2518,Suspension Kit,4,382.15,1528.6
PO03047,10/22/2024,2518,Belt,3,35.16,105.48
PO03048,10/22/2024,2518,Air Filter,3,22.24,66.72
PO03049,10/16/2024,2519,Tire,2,356.44,712.88
PO03050,10/16/2024,2519,Air Hose,1,26.55,26.55
PO03051,10/16/2024,2519,Belt,1,38.12,38.12
PO03052,10/23/2024,2519,Transmission Fluid,1,47.82,47.82
PO03053,10/23/2024,2519,Fuel Filter,3,29.73,89.19
PO03054,10/10/2024,2519,Tire,2,469.21,938.42
PO03055,10/10/2024,2519,Brake Pads,3,79.36,238.08
PO03056,10/16/2024,2519,Belt,1,25.29,25.29
PO03057,10/16/2024,2519,Tire,3,304.63,913.89
PO03058,10/16/2024,2519,Air Hose,3,22.77,68.31
PO03059,10/25/2024,2519,Suspension Kit,3,391.95,1175.85
PO03060,10/25/2024,2519,Belt,1,24.44,24.44
PO03061,10/12/2024,2519,Air Hose,4,21.83,87.32
PO03062,10/12/2024,2519,Turbocharger,2,881.49,1762.98
PO03063,10/4/2024,2519,Brake Pads,2,126.68,253.36
PO03064,10/4/2024,2519,Coolant,3,36.67,110.01
PO03065,10/4/2024,2519,Headlight,1,64.08,64.08
PO03066,10/28/2024,2520,Tire,3,479.43,1438.29
PO03067,10/4/2024,2520,Turbocharger,3,1310.88,3932.64
PO03068,10/4/2024,2520,Brake Pads,3,135.2,405.6
PO03069,10/13/2024,2520,Tire,4,368.1,1472.4
PO03070,10/13/2024,2520,Fuel Filter,4,25.22,100.88
PO03071,10/13/2024,2520,Oil Filter,1,5.82,5.82
PO03072,10/23/2024,2520,Air Filter,2,19.54,39.08
PO03073,10/23/2024,2520,Transmission Fluid,3,25.14,75.42
PO03074,10/10/2024,2520,Engine Oil,3,78.28,234.84
PO03075,10/10/2024,2520,Headlight,2,67.13,134.26
PO03076,10/10/2024,2520,Coolant,1,30.04,30.04
PO03077,10/24/2024,2520,Fuse,2,9.64,19.28
PO03078,10/17/2024,2520,Belt,1,33.27,33.27
PO03079,11/26/2024,2501,Engine Oil,4,32.78,131.12
PO03080,11/26/2024,2501,Tire,1,571.4,571.4
PO03081,11/26/2024,2501,Fuse,4,9.66,38.64
PO03082,11/23/2024,2501,Belt,1,49.68,49.68
PO03083,11/23/2024,2501,Air Hose,2,22.51,45.02
PO03084,11/23/2024,2501,Suspension Kit,1,219.17,219.17
PO03085,11/6/2024,2501,Oil Filter,2,12.26,24.52
PO03086,11/6/2024,2501,Belt,4,41.74,166.96
PO03087,11/19/2024,2501,Coolant,3,32.02,96.06
PO03088,11/19/2024,2501,Air Hose,3,34.34,103.02
PO03089,11/14/2024,2501,Coolant,3,40.76,122.28
PO03090,11/14/2024,2501,Transmission Fluid,4,48.79,195.16
PO03091,11/5/2024,2501,Brake Pads,4,126.64,506.56
PO03092,11/24/2024,2501,Air Hose,1,23.75,23.75
PO03093,11/2/2024,2501,Tire,4,571.75,2287
PO03094,11/2/2024,2501,EGR Valve,2,165.52,331.04
PO03095,11/2/2024,2501,Fuel Filter,1,14.19,14.19
PO03096,11/5/2024,2502,Transmission Fluid,3,49.7,149.1
PO03097,11/5/2024,2502,Fuse,4,4.88,19.52
PO03098,11/21/2024,2502,Suspension Kit,1,341.24,341.24
PO03099,11/21/2024,2502,Fuel Filter,3,22.32,66.96
PO03100,11/3/2024,2502,Suspension Kit,2,255.6,511.2
