WorkOrderID,Date,TruckID,DriverID,IssueType,RepairReason,LaborHours,Mechanic,IsWarranty,VendorUsed,LaborCost,PartsCost,TotalCost
WO01471,7/8/2024,2515,15,Reactive,Transmission Trouble,0.75,Lead_1,FALSE,FALSE,30,319.48,349.48
WO01472,7/8/2024,2515,15,Preventative,Air Filter Replacement,2.64,Vendor,FALSE,TRUE,0,86.41,86.41
WO01473,7/9/2024,2515,15,Preventative,Air Filter Replacement,4.31,Lead_1,FALSE,FALSE,172.4,269.38,441.78
WO01474,7/20/2024,2515,15,Reactive,Air Hose Leak,3.19,Tech_2,FALSE,FALSE,102.08,567.68,669.76
WO01475,7/2/2024,2515,15,Preventative,Tire Replacement,2.27,Lead_1,FALSE,FALSE,90.8,398.51,489.31
WO01476,7/17/2024,2515,15,Preventative,Air Filter Replacement,2.52,Tech_1,FALSE,FALSE,80.64,30.54,111.18
WO01477,7/2/2024,2515,15,Reactive,Coolant Leak,1.95,Assistant,FALSE,FALSE,42.9,428.92,471.82
WO01478,7/20/2024,2515,15,Reactive,Fuel System Issue,1.87,Tech_2,FALSE,FALSE,59.84,171.68,231.52
WO01479,7/13/2024,2515,15,Reactive,Check Engine Light,0.62,Assistant,FALSE,FALSE,13.64,502.12,515.76
WO01480,7/25/2024,2515,15,Preventative,Tire Replacement,2.21,Vendor,FALSE,TRUE,0,365.02,365.02
WO01481,7/9/2024,2515,15,Reactive,Roadside Repair,2.37,Tech_2,FALSE,FALSE,75.84,61.11,136.95
WO01482,7/17/2024,2515,15,Reactive,Turbo Failure,1.57,Tech_1,FALSE,FALSE,50.24,348.78,399.02
WO01483,7/7/2024,2516,16,Preventative,Air Filter Replacement,3.55,Lead_1,FALSE,FALSE,142,722.24,864.24
WO01484,7/12/2024,2516,16,Preventative,Brake Pad Replacement,3.1,Tech_2,FALSE,FALSE,99.2,663.12,762.32
WO01485,7/4/2024,2516,16,Reactive,Engine Overheating,2.16,Lead_1,FALSE,FALSE,86.4,564.33,650.73
WO01486,7/26/2024,2516,16,Reactive,Fuel System Issue,2.57,Vendor,FALSE,TRUE,0,49.27,49.27
WO01487,7/23/2024,2516,16,Reactive,Suspension Issue,2.29,Lead_2,FALSE,FALSE,91.6,764.92,856.52
WO01488,7/2/2024,2516,16,Reactive,Roadside Repair,0.76,Assistant,FALSE,FALSE,16.72,383.27,399.99
WO01489,7/17/2024,2516,16,Reactive,Check Engine Light,1.53,Tech_2,FALSE,FALSE,48.96,644.63,693.59
WO01490,7/15/2024,2516,16,Preventative,Air Filter Replacement,3.82,Tech_1,FALSE,FALSE,122.24,537.93,660.17
WO01491,7/9/2024,2516,16,Preventative,Brake Pad Replacement,3.21,Lead_1,FALSE,FALSE,128.4,430.1,558.5
WO01492,7/23/2024,2516,16,Reactive,Suspension Issue,4.37,Tech_2,FALSE,FALSE,139.84,714.07,853.91
WO01493,7/5/2024,2516,16,Preventative,Air Filter Replacement,3.08,Lead_1,FALSE,FALSE,123.2,715.81,839.01
WO01494,7/6/2024,2517,17,Reactive,Coolant Leak,1.56,Lead_2,FALSE,FALSE,62.4,669.89,732.29
WO01495,7/22/2024,2517,17,Preventative,Oil Change,3.5,Tech_2,FALSE,FALSE,112,560.85,672.85
WO01496,7/10/2024,2517,17,Reactive,Tire Repair,3.9,Assistant,FALSE,FALSE,85.8,366.04,451.84
WO01497,7/28/2024,2517,17,Reactive,Engine Overheating,4.03,Tech_2,FALSE,FALSE,128.96,178.74,307.7
WO01498,7/20/2024,2517,17,Reactive,Turbo Failure,2.59,Assistant,FALSE,FALSE,56.98,38.4,95.38
WO01499,7/6/2024,2517,17,Reactive,Coolant Leak,0.69,Lead_1,FALSE,FALSE,27.6,294.74,322.34
WO01500,7/12/2024,2517,17,Preventative,Brake Pad Replacement,1.74,Vendor,FALSE,TRUE,0,711.02,711.02
WO01501,7/25/2024,2517,17,Reactive,Fuel System Issue,1.58,Tech_1,FALSE,FALSE,50.56,712.2,762.76
WO01502,7/20/2024,2517,17,Preventative,Oil Change,2.24,Tech_1,FALSE,FALSE,71.68,142.38,214.06
WO01503,7/18/2024,2517,17,Preventative,Tire Replacement,2.47,Lead_2,FALSE,FALSE,98.8,161.08,259.88
WO01504,7/11/2024,2517,17,Preventative,Brake Pad Replacement,0.8,Tech_1,FALSE,FALSE,25.6,501.94,527.54
WO01505,7/20/2024,2517,17,Reactive,Check Engine Light,1,Vendor,FALSE,TRUE,0,433.04,433.04
WO01506,7/22/2024,2518,18,Preventative,Oil Change,0.63,Lead_1,FALSE,FALSE,25.2,484.32,509.52
WO01507,7/18/2024,2518,18,Reactive,EGR Valve Replacement,2.22,Assistant,FALSE,FALSE,48.84,244.77,293.61
WO01508,7/12/2024,2518,18,Reactive,Engine Overheating,2.22,Lead_1,FALSE,FALSE,88.8,269.83,358.63
WO01509,7/14/2024,2518,18,Reactive,Broken Headlight,3.38,Vendor,FALSE,TRUE,0,199.71,199.71
WO01510,7/20/2024,2518,18,Preventative,Tire Replacement,3.24,Assistant,FALSE,FALSE,71.28,760.06,831.34
WO01511,7/10/2024,2518,18,Reactive,Coolant Leak,3.91,Lead_2,FALSE,FALSE,156.4,298.15,454.55
WO01512,7/27/2024,2518,18,Reactive,Roadside Repair,1.38,Tech_1,FALSE,FALSE,44.16,370.29,414.45
WO01513,7/6/2024,2518,18,Reactive,Turbo Failure,4.2,Tech_1,FALSE,FALSE,134.4,423.36,557.76
WO01514,7/8/2024,2518,18,Reactive,Check Engine Light,3.41,Lead_2,FALSE,FALSE,136.4,511.3,647.7
WO01515,7/21/2024,2518,18,Reactive,Electrical Fault,1.28,Vendor,FALSE,TRUE,0,403.24,403.24
WO01516,7/18/2024,2518,18,Reactive,Coolant Leak,1.15,Lead_1,FALSE,FALSE,46,236.02,282.02
WO01517,7/10/2024,2519,19,Reactive,Fuel System Issue,2.05,Lead_2,FALSE,FALSE,82,366.09,448.09
WO01518,7/20/2024,2519,19,Preventative,Tire Replacement,1.39,Vendor,FALSE,TRUE,0,628.77,628.77
WO01519,7/7/2024,2519,19,Preventative,Oil Change,0.54,Lead_2,FALSE,FALSE,21.6,86.12,107.72
WO01520,7/4/2024,2519,19,Reactive,Suspension Issue,3.92,Lead_2,FALSE,FALSE,156.8,552.88,709.68
WO01521,7/7/2024,2519,19,Preventative,Brake Pad Replacement,0.62,Assistant,FALSE,FALSE,13.64,90.88,104.52
WO01522,7/13/2024,2519,19,Reactive,Suspension Issue,2.65,Lead_2,FALSE,FALSE,106,595.03,701.03
WO01523,7/4/2024,2519,19,Preventative,Brake Pad Replacement,1.25,Lead_1,FALSE,FALSE,50,71.99,121.99
WO01524,7/17/2024,2519,19,Reactive,Fuel System Issue,0.82,Lead_2,FALSE,FALSE,32.8,300.38,333.18
WO01525,7/5/2024,2519,19,Reactive,Check Engine Light,4.2,Tech_2,FALSE,FALSE,134.4,27.1,161.5
WO01526,7/7/2024,2519,19,Reactive,Roadside Repair,2.5,Tech_2,FALSE,FALSE,80,67.85,147.85
WO01527,7/19/2024,2520,20,Reactive,Electrical Fault,2.74,Assistant,FALSE,FALSE,60.28,282.39,342.67
WO01528,7/7/2024,2520,20,Reactive,Turbo Failure,3.19,Assistant,FALSE,FALSE,70.18,207.73,277.91
WO01529,7/10/2024,2520,20,Reactive,Tire Repair,2.59,Tech_2,FALSE,FALSE,82.88,476.81,559.69
WO01530,7/20/2024,2520,20,Preventative,Brake Pad Replacement,1.64,Vendor,FALSE,TRUE,0,452.1,452.1
WO01531,7/14/2024,2520,20,Reactive,Suspension Issue,1.46,Assistant,FALSE,FALSE,32.12,272.35,304.47
WO01532,7/25/2024,2520,20,Preventative,Tire Replacement,1.26,Tech_1,FALSE,FALSE,40.32,658.62,698.94
WO01533,7/21/2024,2520,20,Reactive,Check Engine Light,2.18,Tech_1,FALSE,FALSE,69.76,458.45,528.21
WO01534,7/1/2024,2521,21,Preventative,Oil Change,4.03,Lead_2,TRUE,FALSE,0,0,0
WO01535,7/21/2024,2521,21,Reactive,Turbo Failure,3.8,Tech_2,TRUE,FALSE,0,0,0
WO01536,7/24/2024,2521,21,Preventative,Brake Pad Replacement,1.98,Lead_1,TRUE,FALSE,0,0,0
WO01537,7/24/2024,2521,21,Reactive,Coolant Leak,3.15,Tech_2,TRUE,FALSE,0,0,0
WO01538,7/2/2024,2521,21,Reactive,Fuel System Issue,0.85,Tech_2,TRUE,FALSE,0,0,0
WO01539,7/18/2024,2521,21,Reactive,Tire Repair,1.86,Tech_1,TRUE,FALSE,0,0,0
WO01540,7/13/2024,2521,21,Preventative,Oil Change,1.26,Tech_1,TRUE,FALSE,0,0,0
WO01541,7/27/2024,2521,21,Preventative,Tire Replacement,1.21,Assistant,TRUE,FALSE,0,0,0
WO01542,7/3/2024,2521,21,Preventative,Tire Replacement,3.92,Lead_1,TRUE,FALSE,0,0,0
WO01543,7/3/2024,2522,22,Preventative,Brake Pad Replacement,0.97,Tech_1,TRUE,FALSE,0,0,0
WO01544,7/28/2024,2522,22,Reactive,Suspension Issue,4.11,Assistant,TRUE,FALSE,0,0,0
WO01545,7/8/2024,2522,22,Reactive,Check Engine Light,2.89,Lead_1,TRUE,FALSE,0,0,0
WO01546,7/20/2024,2522,22,Preventative,Brake Pad Replacement,2.58,Tech_1,TRUE,FALSE,0,0,0
WO01547,7/2/2024,2522,22,Preventative,Air Filter Replacement,1.02,Tech_2,TRUE,FALSE,0,0,0
WO01548,7/6/2024,2522,22,Reactive,Blown Tire - Curb Damage,3.63,Tech_2,TRUE,FALSE,0,0,0
WO01549,7/23/2024,2522,22,Reactive,Blown Tire - Curb Damage,3.56,Lead_1,TRUE,FALSE,0,0,0
WO01550,7/13/2024,2522,22,Preventative,Oil Change,3.19,Lead_1,TRUE,FALSE,0,0,0
WO01551,7/18/2024,2522,22,Reactive,Fuel System Issue,1.3,Tech_1,TRUE,FALSE,0,0,0
WO01552,7/15/2024,2522,22,Reactive,Coolant Leak,3.4,Tech_1,TRUE,FALSE,0,0,0
WO01553,7/16/2024,2522,22,Reactive,Coolant Leak,3.11,Lead_1,TRUE,FALSE,0,0,0
WO01554,7/10/2024,2523,23,Reactive,Suspension Issue,4.39,Lead_1,TRUE,FALSE,0,0,0
WO01555,7/26/2024,2523,23,Reactive,Transmission Trouble,3.27,Assistant,TRUE,FALSE,0,0,0
WO01556,7/10/2024,2523,23,Reactive,Suspension Issue,2.25,Assistant,TRUE,FALSE,0,0,0
WO01557,7/4/2024,2523,23,Preventative,Air Filter Replacement,3.16,Assistant,TRUE,FALSE,0,0,0
WO01558,7/18/2024,2523,23,Reactive,Roadside Repair,0.78,Tech_2,TRUE,FALSE,0,0,0
WO01559,7/9/2024,2523,23,Reactive,Blown Tire - Curb Damage,2.85,Tech_2,TRUE,FALSE,0,0,0
WO01560,7/9/2024,2523,23,Preventative,Tire Replacement,3.21,Assistant,TRUE,FALSE,0,0,0
WO01561,7/15/2024,2523,23,Reactive,Transmission Trouble,2.48,Assistant,TRUE,FALSE,0,0,0
WO01562,7/24/2024,2524,24,Preventative,Brake Pad Replacement,2.14,Lead_1,TRUE,FALSE,0,0,0
WO01563,7/20/2024,2524,24,Reactive,Fuel System Issue,1.26,Tech_2,TRUE,FALSE,0,0,0
WO01564,7/25/2024,2524,24,Reactive,Engine Overheating,0.86,Assistant,TRUE,FALSE,0,0,0
WO01565,7/18/2024,2524,24,Reactive,Tire Repair,2.13,Lead_2,TRUE,FALSE,0,0,0
WO01566,7/2/2024,2524,24,Preventative,Brake Pad Replacement,2.17,Tech_1,TRUE,FALSE,0,0,0
WO01567,7/26/2024,2524,24,Preventative,Air Filter Replacement,0.76,Assistant,TRUE,FALSE,0,0,0
WO01568,7/5/2024,2524,24,Preventative,Brake Pad Replacement,2.79,Tech_2,TRUE,FALSE,0,0,0
WO01569,7/1/2024,2524,24,Reactive,Transmission Trouble,2.05,Assistant,TRUE,FALSE,0,0,0
WO01570,7/23/2024,2525,25,Preventative,Tire Replacement,0.79,Lead_2,TRUE,FALSE,0,0,0
WO01571,7/12/2024,2525,25,Reactive,Suspension Issue,1.11,Lead_1,TRUE,FALSE,0,0,0
WO01572,7/1/2024,2525,25,Reactive,Electrical Fault,3.99,Tech_2,TRUE,FALSE,0,0,0
WO01573,7/11/2024,2525,25,Preventative,Oil Change,1.03,Lead_1,TRUE,FALSE,0,0,0
WO01574,7/13/2024,2525,25,Reactive,Broken Headlight,2.59,Tech_1,TRUE,FALSE,0,0,0
WO01575,7/22/2024,2525,25,Reactive,Check Engine Light,2.61,Lead_1,TRUE,FALSE,0,0,0
WO01576,7/14/2024,2525,25,Reactive,Blown Tire - Curb Damage,3.51,Assistant,TRUE,FALSE,0,0,0
WO01577,7/3/2024,2525,25,Preventative,Tire Replacement,3.28,Lead_2,TRUE,FALSE,0,0,0
WO01578,7/26/2024,2525,25,Preventative,Tire Replacement,1.69,Lead_1,TRUE,FALSE,0,0,0
WO01579,7/11/2024,2525,25,Preventative,Brake Pad Replacement,3.7,Lead_2,TRUE,FALSE,0,0,0
WO01580,8/14/2024,2501,1,Preventative,Tire Replacement,1.64,Tech_2,FALSE,FALSE,52.48,396.19,448.67
WO01581,8/26/2024,2501,1,Reactive,Air Hose Leak,3.74,Tech_2,FALSE,FALSE,119.68,249.87,369.55
WO01582,8/24/2024,2501,1,Reactive,Suspension Issue,1.71,Assistant,FALSE,FALSE,37.62,378.29,415.91
WO01583,8/17/2024,2501,1,Reactive,Transmission Trouble,1.48,Assistant,FALSE,FALSE,32.56,197.31,229.87
WO01584,8/13/2024,2501,1,Preventative,Oil Change,3.34,Assistant,FALSE,FALSE,73.48,662.52,736
WO01585,8/11/2024,2501,1,Preventative,Oil Change,3.32,Lead_2,FALSE,FALSE,132.8,210.04,342.84
WO01586,8/16/2024,2501,1,Preventative,Brake Pad Replacement,0.8,Tech_1,FALSE,FALSE,25.6,665.51,691.11
WO01587,8/17/2024,2502,2,Reactive,Check Engine Light,0.57,Tech_1,FALSE,FALSE,18.24,448.75,466.99
WO01588,8/2/2024,2502,2,Reactive,Transmission Trouble,1.39,Tech_1,FALSE,FALSE,44.48,748.09,792.57
WO01589,8/24/2024,2502,2,Preventative,Air Filter Replacement,3.34,Tech_2,FALSE,FALSE,106.88,158.75,265.63
WO01590,8/27/2024,2502,2,Reactive,Tire Repair,3.56,Vendor,FALSE,TRUE,0,636.18,636.18
WO01591,8/3/2024,2502,2,Reactive,Blown Tire - Curb Damage,4.48,Tech_1,FALSE,FALSE,143.36,549.75,693.11
WO01592,8/28/2024,2502,2,Reactive,Suspension Issue,3.4,Assistant,FALSE,FALSE,74.8,109.06,183.86
WO01593,8/9/2024,2502,2,Reactive,Broken Headlight,4.35,Lead_1,FALSE,FALSE,174,156.95,330.95
WO01594,8/6/2024,2502,2,Reactive,Check Engine Light,1.65,Tech_1,FALSE,FALSE,52.8,238.75,291.55
WO01595,8/19/2024,2502,2,Reactive,Broken Headlight,4.39,Vendor,FALSE,TRUE,0,444.34,444.34
WO01596,8/26/2024,2502,2,Reactive,Turbo Failure,4.03,Tech_1,FALSE,FALSE,128.96,276.04,405
WO01597,8/28/2024,2503,3,Reactive,Transmission Trouble,2.91,Vendor,FALSE,TRUE,0,649.29,649.29
WO01598,8/6/2024,2503,3,Reactive,Fuel System Issue,4.46,Assistant,FALSE,FALSE,98.12,62.7,160.82
WO01599,8/18/2024,2503,3,Reactive,Tire Repair,2.9,Tech_2,FALSE,FALSE,92.8,234.04,326.84
WO01600,8/20/2024,2503,3,Reactive,Blown Tire - Curb Damage,3.72,Tech_1,FALSE,FALSE,119.04,683.45,802.49
WO01601,8/2/2024,2503,3,Preventative,Tire Replacement,1,Tech_1,FALSE,FALSE,32,103.11,135.11
WO01602,8/5/2024,2503,3,Reactive,Tire Repair,4.35,Assistant,FALSE,FALSE,95.7,264.02,359.72
WO01603,8/11/2024,2503,3,Preventative,Air Filter Replacement,2.82,Vendor,FALSE,TRUE,0,509.73,509.73
WO01604,8/3/2024,2503,3,Reactive,Check Engine Light,3.77,Tech_1,FALSE,FALSE,120.64,767.17,887.81
WO01605,8/8/2024,2503,3,Preventative,Tire Replacement,3.6,Lead_1,FALSE,FALSE,144,60.62,204.62
WO01606,8/17/2024,2503,3,Reactive,Air Hose Leak,2.53,Assistant,FALSE,FALSE,55.66,62.68,118.34
WO01607,8/22/2024,2504,4,Reactive,Roadside Repair,3.74,Lead_2,FALSE,FALSE,149.6,644.12,793.72
WO01608,8/2/2024,2504,4,Reactive,Turbo Failure,1.36,Tech_1,FALSE,FALSE,43.52,652.66,696.18
WO01609,8/2/2024,2504,4,Reactive,Coolant Leak,4.35,Vendor,FALSE,TRUE,0,246.14,246.14
WO01610,8/18/2024,2504,4,Preventative,Oil Change,4.17,Tech_2,FALSE,FALSE,133.44,725.21,858.65
WO01611,8/18/2024,2504,4,Preventative,Tire Replacement,3.18,Vendor,FALSE,TRUE,0,245.29,245.29
WO01612,8/20/2024,2504,4,Reactive,Roadside Repair,0.98,Assistant,FALSE,FALSE,21.56,86.62,108.18
WO01613,8/9/2024,2504,4,Preventative,Tire Replacement,1.74,Lead_1,FALSE,FALSE,69.6,415.86,485.46
WO01614,8/6/2024,2504,4,Preventative,Oil Change,4.23,Tech_1,FALSE,FALSE,135.36,728.56,863.92
WO01615,8/19/2024,2504,4,Preventative,Oil Change,3.01,Assistant,FALSE,FALSE,66.22,234.65,300.87
WO01616,8/7/2024,2505,5,Preventative,Oil Change,4.33,Tech_2,FALSE,FALSE,138.56,80.62,219.18
WO01617,8/9/2024,2505,5,Preventative,Brake Pad Replacement,1.76,Tech_1,FALSE,FALSE,56.32,258.99,315.31
WO01618,8/9/2024,2505,5,Reactive,Roadside Repair,0.83,Lead_2,FALSE,FALSE,33.2,503.6,536.8
WO01619,8/22/2024,2505,5,Preventative,Tire Replacement,2.41,Assistant,FALSE,FALSE,53.02,160.9,213.92
WO01620,8/22/2024,2505,5,Reactive,Suspension Issue,3.57,Lead_1,FALSE,FALSE,142.8,180.59,323.39
WO01621,8/23/2024,2505,5,Reactive,Check Engine Light,0.52,Tech_2,FALSE,FALSE,16.64,750.6,767.24
WO01622,8/12/2024,2505,5,Preventative,Tire Replacement,2.54,Vendor,FALSE,TRUE,0,379.25,379.25
WO01623,8/3/2024,2505,5,Reactive,Tire Repair,3.52,Tech_1,FALSE,FALSE,112.64,397.05,509.69
WO01624,8/26/2024,2506,6,Preventative,Air Filter Replacement,2.62,Lead_1,FALSE,FALSE,104.8,395.64,500.44
WO01625,8/19/2024,2506,6,Reactive,Engine Overheating,3.55,Tech_1,FALSE,FALSE,113.6,616.91,730.51
WO01626,8/22/2024,2506,6,Preventative,Brake Pad Replacement,3.91,Tech_1,FALSE,FALSE,125.12,396.79,521.91
WO01627,8/21/2024,2506,6,Preventative,Oil Change,4.21,Vendor,FALSE,TRUE,0,525.79,525.79
WO01628,8/14/2024,2506,6,Preventative,Air Filter Replacement,4.14,Lead_2,FALSE,FALSE,165.6,499.97,665.57
WO01629,8/15/2024,2506,6,Reactive,Transmission Trouble,1.19,Tech_1,FALSE,FALSE,38.08,683.4,721.48
WO01630,8/28/2024,2506,6,Reactive,Broken Headlight,2.11,Vendor,FALSE,TRUE,0,526.34,526.34
WO01631,8/13/2024,2506,6,Reactive,Fuel System Issue,3.12,Lead_2,FALSE,FALSE,124.8,419.04,543.84
WO01632,8/26/2024,2506,6,Preventative,Air Filter Replacement,2.4,Lead_2,FALSE,FALSE,96,267.46,363.46
WO01633,8/21/2024,2506,6,Preventative,Tire Replacement,1.72,Lead_2,FALSE,FALSE,68.8,482.53,551.33
WO01634,8/14/2024,2506,6,Reactive,Air Hose Leak,2.77,Vendor,FALSE,TRUE,0,615.37,615.37
WO01635,8/13/2024,2506,6,Reactive,Fuel System Issue,3.66,Lead_1,FALSE,FALSE,146.4,209.5,355.9
WO01636,8/8/2024,2507,7,Preventative,Oil Change,4.05,Tech_1,FALSE,FALSE,129.6,520.19,649.79
WO01637,8/27/2024,2507,7,Reactive,Air Hose Leak,4.32,Lead_1,FALSE,FALSE,172.8,434.45,607.25
WO01638,8/1/2024,2507,7,Reactive,Turbo Failure,3.98,Assistant,FALSE,FALSE,87.56,349.03,436.59
WO01639,8/23/2024,2507,7,Reactive,Engine Overheating,3.14,Assistant,FALSE,FALSE,69.08,387.24,456.32
WO01640,8/20/2024,2507,7,Preventative,Oil Change,3.07,Assistant,FALSE,FALSE,67.54,682.88,750.42
WO01641,8/12/2024,2507,7,Reactive,Tire Repair,3.81,Lead_1,FALSE,FALSE,152.4,621.57,773.97
WO01642,8/25/2024,2507,7,Reactive,Air Hose Leak,3.38,Tech_1,FALSE,FALSE,108.16,295.1,403.26
WO01643,8/9/2024,2507,7,Reactive,Engine Overheating,2.22,Assistant,FALSE,FALSE,48.84,387.15,435.99
WO01644,8/16/2024,2508,8,Reactive,Engine Overheating,1.9,Lead_2,FALSE,FALSE,76,561.22,637.22
WO01645,8/22/2024,2508,8,Reactive,Roadside Repair,3.17,Assistant,FALSE,FALSE,69.74,731.03,800.77
WO01646,8/17/2024,2508,8,Reactive,Engine Overheating,3.15,Tech_2,FALSE,FALSE,100.8,325.76,426.56
WO01647,8/5/2024,2508,8,Reactive,Suspension Issue,2.01,Lead_2,FALSE,FALSE,80.4,436.17,516.57
WO01648,8/5/2024,2508,8,Preventative,Air Filter Replacement,1.49,Lead_2,FALSE,FALSE,59.6,32.09,91.69
WO01649,8/9/2024,2508,8,Preventative,Brake Pad Replacement,2.52,Lead_2,FALSE,FALSE,100.8,695.2,796
WO01650,8/9/2024,2508,8,Reactive,Blown Tire - Curb Damage,4.08,Vendor,FALSE,TRUE,0,197.97,197.97
WO01651,8/4/2024,2508,8,Reactive,Transmission Trouble,3.67,Lead_2,FALSE,FALSE,146.8,490.97,637.77
WO01652,8/13/2024,2508,8,Preventative,Oil Change,2.97,Tech_2,FALSE,FALSE,95.04,22.27,117.31
WO01653,8/19/2024,2508,8,Reactive,Air Hose Leak,2.84,Lead_1,FALSE,FALSE,113.6,477.68,591.28
WO01654,8/12/2024,2508,8,Reactive,Blown Tire - Curb Damage,4.49,Tech_2,FALSE,FALSE,143.68,139.87,283.55
WO01655,8/20/2024,2509,9,Preventative,Brake Pad Replacement,2.52,Tech_1,FALSE,FALSE,80.64,34.03,114.67
WO01656,8/18/2024,2509,9,Reactive,Roadside Repair,3.42,Lead_2,FALSE,FALSE,136.8,35.87,172.67
WO01657,8/1/2024,2509,9,Preventative,Air Filter Replacement,3.82,Tech_2,FALSE,FALSE,122.24,256.09,378.33
WO01658,8/19/2024,2509,9,Reactive,Coolant Leak,0.98,Assistant,FALSE,FALSE,21.56,646.07,667.63
WO01659,8/14/2024,2509,9,Reactive,Check Engine Light,2.34,Tech_1,FALSE,FALSE,74.88,31.84,106.72
WO01660,8/15/2024,2509,9,Reactive,Air Hose Leak,1.02,Tech_2,FALSE,FALSE,32.64,488.75,521.39
WO01661,8/19/2024,2509,9,Preventative,Tire Replacement,4.2,Lead_2,FALSE,FALSE,168,426.96,594.96
WO01662,8/8/2024,2509,9,Reactive,Tire Repair,0.8,Assistant,FALSE,FALSE,17.6,412.88,430.48
WO01663,8/1/2024,2509,9,Preventative,Oil Change,4,Lead_2,FALSE,FALSE,160,465.45,625.45
WO01664,8/7/2024,2509,9,Preventative,Tire Replacement,2.23,Tech_1,FALSE,FALSE,71.36,397.66,469.02
WO01665,8/28/2024,2509,9,Preventative,Oil Change,2.6,Tech_2,FALSE,FALSE,83.2,240.74,323.94
WO01666,8/10/2024,2509,9,Preventative,Oil Change,4.19,Vendor,FALSE,TRUE,0,557.64,557.64
WO01667,8/12/2024,2510,10,Preventative,Tire Replacement,3.85,Tech_1,FALSE,FALSE,123.2,530.3,653.5
WO01668,8/7/2024,2510,10,Reactive,Blown Tire - Curb Damage,1.31,Vendor,FALSE,TRUE,0,768.04,768.04
WO01669,8/10/2024,2510,10,Preventative,Brake Pad Replacement,2.44,Tech_2,FALSE,FALSE,78.08,538,616.08
WO01670,8/10/2024,2510,10,Reactive,Blown Tire - Curb Damage,3.38,Tech_2,FALSE,FALSE,108.16,736.26,844.42
WO01671,8/18/2024,2510,10,Reactive,Air Hose Leak,3.65,Tech_1,FALSE,FALSE,116.8,262.61,379.41
WO01672,8/15/2024,2510,10,Preventative,Oil Change,2.79,Tech_2,FALSE,FALSE,89.28,727.82,817.1
WO01673,8/8/2024,2511,11,Reactive,Check Engine Light,2.14,Assistant,FALSE,FALSE,47.08,395.96,443.04
WO01674,8/16/2024,2511,11,Preventative,Oil Change,1.19,Assistant,FALSE,FALSE,26.18,606.82,633
WO01675,8/18/2024,2511,11,Reactive,Tire Repair,1.15,Tech_2,FALSE,FALSE,36.8,399.43,436.23
WO01676,8/10/2024,2511,11,Reactive,Roadside Repair,4.44,Lead_2,FALSE,FALSE,177.6,594.28,771.88
WO01677,8/26/2024,2511,11,Reactive,Roadside Repair,3.6,Vendor,FALSE,TRUE,0,226.56,226.56
WO01678,8/25/2024,2511,11,Reactive,Fuel System Issue,1.38,Assistant,FALSE,FALSE,30.36,365.57,395.93
WO01679,8/1/2024,2511,11,Preventative,Tire Replacement,1.46,Lead_2,FALSE,FALSE,58.4,238.81,297.21
WO01680,8/2/2024,2511,11,Preventative,Brake Pad Replacement,2.57,Tech_1,FALSE,FALSE,82.24,380.21,462.45
WO01681,8/20/2024,2511,11,Preventative,Brake Pad Replacement,0.78,Lead_1,FALSE,FALSE,31.2,694.34,725.54
WO01682,8/23/2024,2511,11,Reactive,Tire Repair,3,Tech_2,FALSE,FALSE,96,122.99,218.99
WO01683,8/28/2024,2512,12,Preventative,Brake Pad Replacement,3.77,Tech_1,FALSE,FALSE,120.64,290.09,410.73
WO01684,8/21/2024,2512,12,Reactive,Suspension Issue,2.4,Vendor,FALSE,TRUE,0,793.52,793.52
WO01685,8/24/2024,2512,12,Reactive,Tire Repair,1.8,Lead_1,FALSE,FALSE,72,785.53,857.53
WO01686,8/13/2024,2512,12,Reactive,Transmission Trouble,1.41,Assistant,FALSE,FALSE,31.02,739.33,770.35
WO01687,8/15/2024,2512,12,Preventative,Air Filter Replacement,1.52,Vendor,FALSE,TRUE,0,733.33,733.33
WO01688,8/27/2024,2512,12,Reactive,Coolant Leak,1.21,Tech_1,FALSE,FALSE,38.72,653.93,692.65
WO01689,8/23/2024,2512,12,Preventative,Brake Pad Replacement,2.36,Lead_1,FALSE,FALSE,94.4,226.77,321.17
WO01690,8/19/2024,2512,12,Preventative,Tire Replacement,2.57,Vendor,FALSE,TRUE,0,107.84,107.84
WO01691,8/9/2024,2512,12,Preventative,Brake Pad Replacement,2.25,Tech_1,FALSE,FALSE,72,613.04,685.04
WO01692,8/20/2024,2512,12,Reactive,Transmission Trouble,1.18,Tech_2,FALSE,FALSE,37.76,228.42,266.18
WO01693,8/8/2024,2512,12,Reactive,Engine Overheating,0.91,Assistant,FALSE,FALSE,20.02,103.78,123.8
WO01694,8/20/2024,2513,13,Preventative,Oil Change,4.39,Lead_2,FALSE,FALSE,175.6,362.17,537.77
WO01695,8/28/2024,2513,13,Preventative,Tire Replacement,4.39,Tech_2,FALSE,FALSE,140.48,690.27,830.75
WO01696,8/4/2024,2513,13,Reactive,Check Engine Light,2.75,Lead_1,FALSE,FALSE,110,77.05,187.05
WO01697,8/7/2024,2513,13,Preventative,Oil Change,1.85,Lead_2,FALSE,FALSE,74,389.28,463.28
WO01698,8/3/2024,2513,13,Reactive,Air Hose Leak,3.51,Tech_2,FALSE,FALSE,112.32,775.13,887.45
WO01699,8/14/2024,2513,13,Reactive,Blown Tire - Curb Damage,2.63,Vendor,FALSE,TRUE,0,241.92,241.92
